,Bus,Follows,Confidence Score(0 to 1)
257,a6951a59b64579edcf822ab9ea4c0c83,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
258,9d2a5d655e5000921f3591f6cd7908d3,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
259,97c2a3d5ad4a079ef3e9c3d88e21ebb1,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
260,9656d6395d1f3a4497d0871a03366078,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
261,94e6adf5189531e3a52686bb17c2b2ad,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
262,909d337c7f74b91e3b19e5f43689b477,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
263,8a96c2026a520cfd595767af6e5974ef,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
264,8239a4d7ab3b3de7711c6cb7748229bf,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
265,74017231b804c80d3f1fa28be2fe0ffa,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
266,6ebe14c775a983e43b07c55e6b71d77d,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
267,6d364920e6c9f9f71b1d881107e639f0,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
268,6b4c5b251baf9846a4c4273693154363,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
269,64a22e07e0139a1d1f322f58f206e5bf,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
270,642c372f4c10a6c0039912b557aa8a22,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
271,626d457856a4635087133cf957abae2b,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
272,56f71d6aca7fc3a5db009a462d9e502a,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
273,5580f995d6f4d3bcceca7e2db6c77bf7,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
274,52f186799d2b458345f56fec0c00c689,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
275,4a2864d951d93bbfb4d7ac6a4eb40a75,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
276,3b9b3497d23b8212272f1b4c1f70bbfa,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
277,3014ebaddbddfbfc27bf6d8958851aa5,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
278,28fd7bdc6b80666877c3e9dd41e0ae5a,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
279,28af5b39ca85472e76714235b77a08c6,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
280,22f694bbcef788c5f2f4d44ad39fcdbd,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
281,204490717c824958fef2ea80cc19442b,10598f3c00cb10feb6c5a369ea5d4331,0.40294117647058825
282,10598f3c00cb10feb6c5a369ea5d4331,1010397688bce9bb80e59ceb984d3477,0.40294117647058825
283,f4b9954bf711461b37cab613fdcb8807,bae2b9f85a7c3e8eaea1a12ac8be7af2,0.4
284,f4b9954bf711461b37cab613fdcb8807,52f186799d2b458345f56fec0c00c689,0.4
285,c3001e2a3fcf58a3f9881a6635d8765a,6d364920e6c9f9f71b1d881107e639f0,0.4
286,94e6adf5189531e3a52686bb17c2b2ad,1010397688bce9bb80e59ceb984d3477,0.4
287,8a96c2026a520cfd595767af6e5974ef,6ebe14c775a983e43b07c55e6b71d77d,0.4
288,8a96c2026a520cfd595767af6e5974ef,626d457856a4635087133cf957abae2b,0.4
289,8a96c2026a520cfd595767af6e5974ef,5580f995d6f4d3bcceca7e2db6c77bf7,0.4
290,5580f995d6f4d3bcceca7e2db6c77bf7,4a2864d951d93bbfb4d7ac6a4eb40a75,0.4
291,6b4c5b251baf9846a4c4273693154363,1010397688bce9bb80e59ceb984d3477,0.39705882352941174
292,4a2864d951d93bbfb4d7ac6a4eb40a75,3b9b3497d23b8212272f1b4c1f70bbfa,0.39615384615384613
293,f663c68449dda5634f3797fd9c4c3ad6,a85170e65d1c03e1ea78595c0d8deb80,0.3914285714285714
294,c0e0a47587fbf6247f4f9a22ba22cc80,8a96c2026a520cfd595767af6e5974ef,0.3875
295,b74673eaf82c5158c4f76797c938c9a0,8a96c2026a520cfd595767af6e5974ef,0.3875
296,a70bfd3145f3c601b7b8371845be6e57,8a96c2026a520cfd595767af6e5974ef,0.3875
297,a6951a59b64579edcf822ab9ea4c0c83,8a96c2026a520cfd595767af6e5974ef,0.3875
298,6ebe14c775a983e43b07c55e6b71d77d,3014ebaddbddfbfc27bf6d8958851aa5,0.38571428571428573
299,cd74100306b5b70cc61c264e9201c32c,bb34a6d5a6c5e806c2bdc7afc63e4397,0.38461538461538464
300,bb34a6d5a6c5e806c2bdc7afc63e4397,9d2a5d655e5000921f3591f6cd7908d3,0.38461538461538464
301,9d2a5d655e5000921f3591f6cd7908d3,4a2864d951d93bbfb4d7ac6a4eb40a75,0.38461538461538464
302,6d364920e6c9f9f71b1d881107e639f0,3b9b3497d23b8212272f1b4c1f70bbfa,0.38461538461538464
303,f4b9954bf711461b37cab613fdcb8807,6ebe14c775a983e43b07c55e6b71d77d,0.38
304,bb34a6d5a6c5e806c2bdc7afc63e4397,74017231b804c80d3f1fa28be2fe0ffa,0.38
305,74017231b804c80d3f1fa28be2fe0ffa,10598f3c00cb10feb6c5a369ea5d4331,0.3787878787878788
306,a85170e65d1c03e1ea78595c0d8deb80,3f16e520e1e84f8b9a72b63cbc4fb598,0.37714285714285717
307,642c372f4c10a6c0039912b557aa8a22,3b9b3497d23b8212272f1b4c1f70bbfa,0.3769230769230769
308,bae2b9f85a7c3e8eaea1a12ac8be7af2,642c372f4c10a6c0039912b557aa8a22,0.37333333333333335
309,b8d1710db82f66126ca3f540f2ad2f08,6b4c5b251baf9846a4c4273693154363,0.37
310,3014ebaddbddfbfc27bf6d8958851aa5,10598f3c00cb10feb6c5a369ea5d4331,0.3696969696969697
311,ca5a5dcf590a304de20107f2f119fe4d,3f16e520e1e84f8b9a72b63cbc4fb598,0.3641025641025641
312,c0e0a47587fbf6247f4f9a22ba22cc80,bb34a6d5a6c5e806c2bdc7afc63e4397,0.36153846153846153
313,f4b9954bf711461b37cab613fdcb8807,626d457856a4635087133cf957abae2b,0.36
314,d6fa79179fda2a77455794637f225962,6b4c5b251baf9846a4c4273693154363,0.3566666666666667
315,fa311021504691f83fa777072f491f0b,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
316,f663c68449dda5634f3797fd9c4c3ad6,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
317,f4b9954bf711461b37cab613fdcb8807,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
318,dcb5420e873f5bb322abf4cece991b03,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
319,d6fa79179fda2a77455794637f225962,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
320,cd74100306b5b70cc61c264e9201c32c,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
321,c3001e2a3fcf58a3f9881a6635d8765a,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
322,c0e0a47587fbf6247f4f9a22ba22cc80,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
323,bbe32cc22507520cba3b9e56765482c5,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
324,bb34a6d5a6c5e806c2bdc7afc63e4397,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
325,bae2b9f85a7c3e8eaea1a12ac8be7af2,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
326,b8d1710db82f66126ca3f540f2ad2f08,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
327,b74673eaf82c5158c4f76797c938c9a0,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
328,a70bfd3145f3c601b7b8371845be6e57,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
329,a6951a59b64579edcf822ab9ea4c0c83,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
330,9d2a5d655e5000921f3591f6cd7908d3,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
331,97c2a3d5ad4a079ef3e9c3d88e21ebb1,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
332,9656d6395d1f3a4497d0871a03366078,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
333,94e6adf5189531e3a52686bb17c2b2ad,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
334,909d337c7f74b91e3b19e5f43689b477,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
335,8a96c2026a520cfd595767af6e5974ef,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
336,8239a4d7ab3b3de7711c6cb7748229bf,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
337,74017231b804c80d3f1fa28be2fe0ffa,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
338,6ebe14c775a983e43b07c55e6b71d77d,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
339,6d364920e6c9f9f71b1d881107e639f0,6b4c5b251baf9846a4c4273693154363,0.35333333333333333
340,fa311021504691f83fa777072f491f0b,f4b9954bf711461b37cab613fdcb8807,0.35
341,f4b9954bf711461b37cab613fdcb8807,dcb5420e873f5bb322abf4cece991b03,0.35
342,f4b9954bf711461b37cab613fdcb8807,5580f995d6f4d3bcceca7e2db6c77bf7,0.35
343,bb34a6d5a6c5e806c2bdc7afc63e4397,94e6adf5189531e3a52686bb17c2b2ad,0.35
344,bb34a6d5a6c5e806c2bdc7afc63e4397,3b9b3497d23b8212272f1b4c1f70bbfa,0.35
345,bae2b9f85a7c3e8eaea1a12ac8be7af2,6d364920e6c9f9f71b1d881107e639f0,0.35
346,c3001e2a3fcf58a3f9881a6635d8765a,64a22e07e0139a1d1f322f58f206e5bf,0.3473684210526316
347,cd74100306b5b70cc61c264e9201c32c,642c372f4c10a6c0039912b557aa8a22,0.3466666666666667
348,3b9b3497d23b8212272f1b4c1f70bbfa,1010397688bce9bb80e59ceb984d3477,0.34411764705882353
349,8239a4d7ab3b3de7711c6cb7748229bf,6b4c5b251baf9846a4c4273693154363,0.3433333333333333
350,64a22e07e0139a1d1f322f58f206e5bf,10598f3c00cb10feb6c5a369ea5d4331,0.3424242424242424
351,f663c68449dda5634f3797fd9c4c3ad6,ca5a5dcf590a304de20107f2f119fe4d,0.34102564102564104
352,b8d1710db82f66126ca3f540f2ad2f08,7f431e064b9ea2f9852a37f92b316802,0.3393939393939394
353,b8d1710db82f66126ca3f540f2ad2f08,10598f3c00cb10feb6c5a369ea5d4331,0.3393939393939394
354,cd74100306b5b70cc61c264e9201c32c,6d364920e6c9f9f71b1d881107e639f0,0.3375
355,7f431e064b9ea2f9852a37f92b316802,3f16e520e1e84f8b9a72b63cbc4fb598,0.33714285714285713
356,fa311021504691f83fa777072f491f0b,74017231b804c80d3f1fa28be2fe0ffa,0.336
357,f4b9954bf711461b37cab613fdcb8807,74017231b804c80d3f1fa28be2fe0ffa,0.336
358,dcb5420e873f5bb322abf4cece991b03,74017231b804c80d3f1fa28be2fe0ffa,0.336
359,d6fa79179fda2a77455794637f225962,74017231b804c80d3f1fa28be2fe0ffa,0.336
360,cd74100306b5b70cc61c264e9201c32c,74017231b804c80d3f1fa28be2fe0ffa,0.336
361,c3001e2a3fcf58a3f9881a6635d8765a,74017231b804c80d3f1fa28be2fe0ffa,0.336
362,c0e0a47587fbf6247f4f9a22ba22cc80,74017231b804c80d3f1fa28be2fe0ffa,0.336
363,bbe32cc22507520cba3b9e56765482c5,74017231b804c80d3f1fa28be2fe0ffa,0.336
364,bb34a6d5a6c5e806c2bdc7afc63e4397,74017231b804c80d3f1fa28be2fe0ffa,0.336
365,bae2b9f85a7c3e8eaea1a12ac8be7af2,74017231b804c80d3f1fa28be2fe0ffa,0.336
366,b8d1710db82f66126ca3f540f2ad2f08,74017231b804c80d3f1fa28be2fe0ffa,0.336
367,b74673eaf82c5158c4f76797c938c9a0,74017231b804c80d3f1fa28be2fe0ffa,0.336
368,a70bfd3145f3c601b7b8371845be6e57,74017231b804c80d3f1fa28be2fe0ffa,0.336
369,a6951a59b64579edcf822ab9ea4c0c83,74017231b804c80d3f1fa28be2fe0ffa,0.336
370,9d2a5d655e5000921f3591f6cd7908d3,74017231b804c80d3f1fa28be2fe0ffa,0.336
371,97c2a3d5ad4a079ef3e9c3d88e21ebb1,74017231b804c80d3f1fa28be2fe0ffa,0.336
372,9656d6395d1f3a4497d0871a03366078,74017231b804c80d3f1fa28be2fe0ffa,0.336
373,909d337c7f74b91e3b19e5f43689b477,74017231b804c80d3f1fa28be2fe0ffa,0.336
374,8a96c2026a520cfd595767af6e5974ef,74017231b804c80d3f1fa28be2fe0ffa,0.336
375,8239a4d7ab3b3de7711c6cb7748229bf,74017231b804c80d3f1fa28be2fe0ffa,0.336
376,bb34a6d5a6c5e806c2bdc7afc63e4397,56f71d6aca7fc3a5db009a462d9e502a,0.3357142857142857
377,d6fa79179fda2a77455794637f225962,a0243f8c4129f3a468ede17e832a7a9a,0.3333333333333333
378,b8d1710db82f66126ca3f540f2ad2f08,a0243f8c4129f3a468ede17e832a7a9a,0.3333333333333333
379,9d2a5d655e5000921f3591f6cd7908d3,642c372f4c10a6c0039912b557aa8a22,0.3333333333333333
380,fa311021504691f83fa777072f491f0b,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
381,f4b9954bf711461b37cab613fdcb8807,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
382,dcb5420e873f5bb322abf4cece991b03,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
383,cd74100306b5b70cc61c264e9201c32c,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
384,c3001e2a3fcf58a3f9881a6635d8765a,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
385,c0e0a47587fbf6247f4f9a22ba22cc80,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
386,bbe32cc22507520cba3b9e56765482c5,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
387,bb34a6d5a6c5e806c2bdc7afc63e4397,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
388,bae2b9f85a7c3e8eaea1a12ac8be7af2,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
389,b74673eaf82c5158c4f76797c938c9a0,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
390,a70bfd3145f3c601b7b8371845be6e57,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
391,a6951a59b64579edcf822ab9ea4c0c83,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
392,9d2a5d655e5000921f3591f6cd7908d3,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
393,97c2a3d5ad4a079ef3e9c3d88e21ebb1,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
394,909d337c7f74b91e3b19e5f43689b477,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
395,8a96c2026a520cfd595767af6e5974ef,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
396,6ebe14c775a983e43b07c55e6b71d77d,6d364920e6c9f9f71b1d881107e639f0,0.3333333333333333
397,6d364920e6c9f9f71b1d881107e639f0,6b4c5b251baf9846a4c4273693154363,0.3333333333333333
398,b8d1710db82f66126ca3f540f2ad2f08,56f71d6aca7fc3a5db009a462d9e502a,0.33043478260869563
399,d6fa79179fda2a77455794637f225962,7f431e064b9ea2f9852a37f92b316802,0.3303030303030303
400,d6fa79179fda2a77455794637f225962,10598f3c00cb10feb6c5a369ea5d4331,0.3303030303030303
401,9d2a5d655e5000921f3591f6cd7908d3,56f71d6aca7fc3a5db009a462d9e502a,0.32857142857142857
402,642c372f4c10a6c0039912b557aa8a22,56f71d6aca7fc3a5db009a462d9e502a,0.32666666666666666
403,6b4c5b251baf9846a4c4273693154363,3f16e520e1e84f8b9a72b63cbc4fb598,0.32285714285714284
404,4a2864d951d93bbfb4d7ac6a4eb40a75,10598f3c00cb10feb6c5a369ea5d4331,0.3212121212121212
405,c3001e2a3fcf58a3f9881a6635d8765a,8239a4d7ab3b3de7711c6cb7748229bf,0.32
406,74017231b804c80d3f1fa28be2fe0ffa,1010397688bce9bb80e59ceb984d3477,0.3176470588235294
407,f663c68449dda5634f3797fd9c4c3ad6,3f16e520e1e84f8b9a72b63cbc4fb598,0.3171428571428571
408,c0e0a47587fbf6247f4f9a22ba22cc80,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3153846153846154
409,b74673eaf82c5158c4f76797c938c9a0,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3153846153846154
410,a70bfd3145f3c601b7b8371845be6e57,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3153846153846154
411,a6951a59b64579edcf822ab9ea4c0c83,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3153846153846154
412,c3001e2a3fcf58a3f9881a6635d8765a,3014ebaddbddfbfc27bf6d8958851aa5,0.3142857142857143
413,94e6adf5189531e3a52686bb17c2b2ad,3f16e520e1e84f8b9a72b63cbc4fb598,0.3142857142857143
414,626d457856a4635087133cf957abae2b,3014ebaddbddfbfc27bf6d8958851aa5,0.3142857142857143
415,9d2a5d655e5000921f3591f6cd7908d3,6d364920e6c9f9f71b1d881107e639f0,0.3125
416,6d364920e6c9f9f71b1d881107e639f0,56f71d6aca7fc3a5db009a462d9e502a,0.3125
417,fa311021504691f83fa777072f491f0b,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
418,f4b9954bf711461b37cab613fdcb8807,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
419,dcb5420e873f5bb322abf4cece991b03,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
420,cd74100306b5b70cc61c264e9201c32c,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
421,c3001e2a3fcf58a3f9881a6635d8765a,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
422,c0e0a47587fbf6247f4f9a22ba22cc80,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
423,bbe32cc22507520cba3b9e56765482c5,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
424,bb34a6d5a6c5e806c2bdc7afc63e4397,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
425,bae2b9f85a7c3e8eaea1a12ac8be7af2,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
426,b74673eaf82c5158c4f76797c938c9a0,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
427,a70bfd3145f3c601b7b8371845be6e57,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
428,a6951a59b64579edcf822ab9ea4c0c83,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
429,9d2a5d655e5000921f3591f6cd7908d3,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
430,97c2a3d5ad4a079ef3e9c3d88e21ebb1,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
431,909d337c7f74b91e3b19e5f43689b477,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
432,8a96c2026a520cfd595767af6e5974ef,8239a4d7ab3b3de7711c6cb7748229bf,0.31212121212121213
433,8239a4d7ab3b3de7711c6cb7748229bf,7f431e064b9ea2f9852a37f92b316802,0.31212121212121213
434,8239a4d7ab3b3de7711c6cb7748229bf,10598f3c00cb10feb6c5a369ea5d4331,0.31212121212121213
435,f4b9954bf711461b37cab613fdcb8807,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3076923076923077
436,8a96c2026a520cfd595767af6e5974ef,4a2864d951d93bbfb4d7ac6a4eb40a75,0.3076923076923077
437,c0e0a47587fbf6247f4f9a22ba22cc80,642c372f4c10a6c0039912b557aa8a22,0.30666666666666664
438,bb34a6d5a6c5e806c2bdc7afc63e4397,6b4c5b251baf9846a4c4273693154363,0.30666666666666664
439,b74673eaf82c5158c4f76797c938c9a0,642c372f4c10a6c0039912b557aa8a22,0.30666666666666664
440,a70bfd3145f3c601b7b8371845be6e57,642c372f4c10a6c0039912b557aa8a22,0.30666666666666664
441,a6951a59b64579edcf822ab9ea4c0c83,642c372f4c10a6c0039912b557aa8a22,0.30666666666666664
442,3014ebaddbddfbfc27bf6d8958851aa5,1010397688bce9bb80e59ceb984d3477,0.3058823529411765
443,fa311021504691f83fa777072f491f0b,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
444,f663c68449dda5634f3797fd9c4c3ad6,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
445,f4b9954bf711461b37cab613fdcb8807,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
446,dcb5420e873f5bb322abf4cece991b03,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
447,d6fa79179fda2a77455794637f225962,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
448,cd74100306b5b70cc61c264e9201c32c,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
449,c3001e2a3fcf58a3f9881a6635d8765a,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
450,c0e0a47587fbf6247f4f9a22ba22cc80,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
451,bbe32cc22507520cba3b9e56765482c5,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
452,bb34a6d5a6c5e806c2bdc7afc63e4397,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
453,bae2b9f85a7c3e8eaea1a12ac8be7af2,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
454,b8d1710db82f66126ca3f540f2ad2f08,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
455,b74673eaf82c5158c4f76797c938c9a0,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
456,a85170e65d1c03e1ea78595c0d8deb80,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
457,a70bfd3145f3c601b7b8371845be6e57,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
458,a6951a59b64579edcf822ab9ea4c0c83,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
459,a0243f8c4129f3a468ede17e832a7a9a,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
460,9d2a5d655e5000921f3591f6cd7908d3,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
461,97c2a3d5ad4a079ef3e9c3d88e21ebb1,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
462,9656d6395d1f3a4497d0871a03366078,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
463,94e6adf5189531e3a52686bb17c2b2ad,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
464,909d337c7f74b91e3b19e5f43689b477,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
465,8a96c2026a520cfd595767af6e5974ef,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
466,8239a4d7ab3b3de7711c6cb7748229bf,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
467,7f431e064b9ea2f9852a37f92b316802,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
468,74017231b804c80d3f1fa28be2fe0ffa,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
469,6ebe14c775a983e43b07c55e6b71d77d,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
470,6d364920e6c9f9f71b1d881107e639f0,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
471,6b4c5b251baf9846a4c4273693154363,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
472,64a22e07e0139a1d1f322f58f206e5bf,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
473,642c372f4c10a6c0039912b557aa8a22,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
474,626d457856a4635087133cf957abae2b,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
475,56f71d6aca7fc3a5db009a462d9e502a,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
476,5580f995d6f4d3bcceca7e2db6c77bf7,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
477,52f186799d2b458345f56fec0c00c689,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
478,4a2864d951d93bbfb4d7ac6a4eb40a75,3f16e520e1e84f8b9a72b63cbc4fb598,0.3057142857142857
479,6ebe14c775a983e43b07c55e6b71d77d,3b9b3497d23b8212272f1b4c1f70bbfa,0.3038461538461538
480,dcb5420e873f5bb322abf4cece991b03,6ebe14c775a983e43b07c55e6b71d77d,0.3
481,d6fa79179fda2a77455794637f225962,1010397688bce9bb80e59ceb984d3477,0.3
482,c3001e2a3fcf58a3f9881a6635d8765a,9d2a5d655e5000921f3591f6cd7908d3,0.3
483,b8d1710db82f66126ca3f540f2ad2f08,a85170e65d1c03e1ea78595c0d8deb80,0.3
484,b8d1710db82f66126ca3f540f2ad2f08,1010397688bce9bb80e59ceb984d3477,0.3
485,6d364920e6c9f9f71b1d881107e639f0,10598f3c00cb10feb6c5a369ea5d4331,0.3
486,bae2b9f85a7c3e8eaea1a12ac8be7af2,64a22e07e0139a1d1f322f58f206e5bf,0.29473684210526313
487,d6fa79179fda2a77455794637f225962,a85170e65d1c03e1ea78595c0d8deb80,0.29428571428571426
488,64a22e07e0139a1d1f322f58f206e5bf,1010397688bce9bb80e59ceb984d3477,0.29411764705882354
489,f4b9954bf711461b37cab613fdcb8807,bb34a6d5a6c5e806c2bdc7afc63e4397,0.2923076923076923
490,642c372f4c10a6c0039912b557aa8a22,10598f3c00cb10feb6c5a369ea5d4331,0.2909090909090909
491,bb34a6d5a6c5e806c2bdc7afc63e4397,a0243f8c4129f3a468ede17e832a7a9a,0.29
492,74017231b804c80d3f1fa28be2fe0ffa,3f16e520e1e84f8b9a72b63cbc4fb598,0.2885714285714286
493,8239a4d7ab3b3de7711c6cb7748229bf,1010397688bce9bb80e59ceb984d3477,0.28823529411764703
494,d6fa79179fda2a77455794637f225962,56f71d6aca7fc3a5db009a462d9e502a,0.2863636363636364
495,b8d1710db82f66126ca3f540f2ad2f08,3f16e520e1e84f8b9a72b63cbc4fb598,0.2857142857142857
496,cd74100306b5b70cc61c264e9201c32c,64a22e07e0139a1d1f322f58f206e5bf,0.28421052631578947
497,64a22e07e0139a1d1f322f58f206e5bf,56f71d6aca7fc3a5db009a462d9e502a,0.28421052631578947
498,d6fa79179fda2a77455794637f225962,3f16e520e1e84f8b9a72b63cbc4fb598,0.28285714285714286
499,f4b9954bf711461b37cab613fdcb8807,9d2a5d655e5000921f3591f6cd7908d3,0.28
500,6d364920e6c9f9f71b1d881107e639f0,1010397688bce9bb80e59ceb984d3477,0.27941176470588236
501,c3001e2a3fcf58a3f9881a6635d8765a,b8d1710db82f66126ca3f540f2ad2f08,0.2782608695652174
502,64a22e07e0139a1d1f322f58f206e5bf,3f16e520e1e84f8b9a72b63cbc4fb598,0.27714285714285714
503,bb34a6d5a6c5e806c2bdc7afc63e4397,7f431e064b9ea2f9852a37f92b316802,0.27575757575757576
504,bb34a6d5a6c5e806c2bdc7afc63e4397,10598f3c00cb10feb6c5a369ea5d4331,0.27575757575757576
505,c0e0a47587fbf6247f4f9a22ba22cc80,6d364920e6c9f9f71b1d881107e639f0,0.275
506,bae2b9f85a7c3e8eaea1a12ac8be7af2,8239a4d7ab3b3de7711c6cb7748229bf,0.275
507,b74673eaf82c5158c4f76797c938c9a0,6d364920e6c9f9f71b1d881107e639f0,0.275
508,a70bfd3145f3c601b7b8371845be6e57,6d364920e6c9f9f71b1d881107e639f0,0.275
